tempo,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_std_0,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,spectral_centroid,spectral_rolloff,zero_crossing_rate,chroma_0,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,spectral_contrast,spectral_bandwidth,spectral_flatness,energy,rms,rms_std,rms_max,rms_min,hnr,genre
[117.45383523],-47.93828,54.159214,-4.005042,21.512901,13.886649,6.003954,13.75534,1.0669997,6.722088,6.232228,1.6225083,0.45345965,2.414838,56.364475,22.846893,26.358063,17.312805,13.544307,15.399079,13.038059,11.971299,9.213332,9.941199,8.136296,8.01066,3143.535196698567,6689.351217075029,0.135637501814048,0.40446132,0.30047956,0.23358957,0.22855073,0.14246029,0.19529863,0.22160923,0.3039634,0.3516165,0.2412065,0.23477331,0.38027614,18.311229674866635,3016.4276117711397,0.060971253,75.28198,0.22276354,0.092974156,0.43532768,0.018345691,1.9604617,pop
[143.5546875],-78.1925,65.99214,24.578518,25.652824,13.854882,3.6000478,16.22554,0.592554,3.3257754,4.16047,2.7126958,3.649891,1.3959066,64.29339,33.264507,30.66289,19.095692,15.245535,16.95795,13.59592,12.246239,10.523065,10.002289,9.854172,9.095568,3046.2397998563833,6630.418240101345,0.1186580126499613,0.23386735,0.28941008,0.25753427,0.21402778,0.29923248,0.24168284,0.31610224,0.22507682,0.24859212,0.3122954,0.2235285,0.30642226,19.0101707122048,3095.3865062358905,0.043105382,64.62726,0.20836434,0.08127359,0.4502939,0.0064752903,2.552314,pop
[103.359375],-42.779434,62.799667,4.7602077,24.068392,9.642161,-1.8881842,9.252785,-2.9691231,3.181562,5.9340043,-4.7737393,3.0194983,-1.2408001,67.92397,32.2463,26.307676,18.578995,16.607279,15.43884,14.046733,11.210793,11.427427,10.549777,9.856784,9.253278,3124.14935420786,6618.043314930825,0.1427209812790247,0.18702681,0.23916142,0.22585131,0.28123182,0.24594939,0.26388898,0.29173934,0.36264452,0.4321842,0.3159766,0.2430816,0.2193859,17.412807143077625,2970.2727587674012,0.076654725,81.26186,0.22333701,0.114090994,0.52215123,0.03907708,1.6957158,pop
[103.359375],-47.05376,55.781746,27.617126,19.193428,15.186063,3.1757607,5.6275535,1.6121148,4.148368,1.6211523,-1.5870059,-3.0055182,-7.6369953,43.489635,26.670452,20.826622,15.309708,10.529548,12.735675,9.428787,9.980811,9.339195,7.771652,8.656077,6.780392,3587.4721810924966,7947.001945566467,0.1464783281733746,0.20244686,0.17687242,0.36287937,0.13872278,0.27682617,0.09626172,0.19770546,0.45613113,0.33250457,0.27022398,0.15099435,0.14772934,18.634842529860126,3336.2277931206263,0.06821086,49.91506,0.19091529,0.046747196,0.30966118,0.06968536,2.7052467,pop
[135.99917763],-20.228376,57.77345,16.777649,18.249577,8.958152,14.899964,2.6696355,3.7526221,1.1145035,1.8456721,-5.980838,-3.6137545,-3.6554594,35.745377,19.209364,18.446249,11.943985,10.375332,11.6717615,8.9608555,8.824469,8.549851,7.4320083,6.9966726,6.8437643,3258.8665238179296,7268.872712787829,0.1316624691611842,0.48823968,0.33639726,0.20615533,0.26007444,0.21063648,0.23466979,0.16273974,0.24372767,0.18621835,0.18052915,0.28960654,0.39396262,18.129586373370017,3144.2281341811336,0.06195079,87.74191,0.24578635,0.08660694,0.45229328,0.07752266,2.5343568,pop
[107.66601562],-25.935339,60.872032,6.071953,17.717197,5.13251,10.431291,2.4501173,4.9244223,8.108929,3.8508587,-0.1861474,7.252811,4.94684,56.464516,27.549793,26.09339,15.169332,13.3742075,11.371493,10.693187,10.019925,9.873549,10.2955,8.754677,7.930067,3271.245860597576,6883.5083763665825,0.1453589093943498,0.288573,0.2338895,0.22361764,0.18590611,0.14527932,0.21178524,0.18287833,0.27838954,0.32608733,0.40182206,0.43176672,0.26119813,17.45700639823341,2989.851208660016,0.078789294,77.38977,0.22711194,0.091210596,0.47268406,0.04440054,2.1269672,pop
[129.19921875],-50.449287,56.41648,12.563282,11.288339,-2.739751,1.362813,4.5399694,-0.96321344,2.2894216,2.7384725,-1.9891648,2.5949512,-4.0203376,41.683662,18.90541,13.112893,13.073722,9.411331,10.787101,8.833917,8.716078,8.468237,8.214362,7.383576,7.300402,3594.167118271268,7634.353836106811,0.1852324400154798,0.079194695,0.13322929,0.2093933,0.10473671,0.2568958,0.23859158,0.39081827,0.45447344,0.32866514,0.35553908,0.23881786,0.21625148,17.685694446323648,3170.8583483099096,0.10669565,24.608192,0.1324763,0.038686164,0.23732603,0.04095793,2.217665,pop
[112.34714674],-273.28632,103.14759,8.722428,31.6977,12.511967,3.4922655,3.9396508,-0.16230217,-3.921683,3.2304423,-6.373684,-1.5361916,-3.213047,86.03298,34.67284,22.627241,13.94079,10.335473,13.713993,8.549171,8.04502,8.561924,7.737229,6.5100656,7.0709167,1995.3281824967328,4383.806825053212,0.0725509596313854,0.268309,0.3750358,0.22428966,0.2753175,0.30793282,0.28955626,0.30746752,0.23952538,0.2258151,0.18314631,0.18476318,0.3505481,18.662564496430917,2425.0406811254434,0.015080411,2.3370686,0.037560895,0.019951338,0.10003672,0.000659326,3.8616524,pop
[112.34714674],-14.170114,44.39024,12.680576,10.152087,11.2593,3.9758952,12.507779,-2.1717224,10.70504,2.2852633,5.0335593,-0.86626554,3.80587,55.353462,26.785713,18.341177,16.375633,13.101547,13.579194,11.0311365,10.006122,9.702003,8.551174,7.7146807,7.518007,4156.136801574854,8676.447534708785,0.2300450942095588,0.24838544,0.20320635,0.21855934,0.19387728,0.28930598,0.43143144,0.23625311,0.36177808,0.31237516,0.22388361,0.22725184,0.17842537,17.262011787123175,3451.227813998198,0.11396252,64.21965,0.21318002,0.06526785,0.36970896,0.048769027,1.7744935,pop
[117.45383523],-71.61501,81.12124,16.355665,8.950534,13.818387,-0.7371726,12.522272,-0.6393704,3.043049,3.0547535,-3.2121913,-1.3185769,-0.64025855,73.73637,33.6039,31.322947,19.985493,15.701512,16.484308,14.857588,12.480364,11.254596,11.222676,10.967269,8.6942005,2842.66079310898,6479.344153625677,0.1249894180534055,0.29801595,0.28388947,0.24595429,0.2890236,0.3065466,0.35148895,0.25742933,0.27283877,0.32147253,0.22218376,0.23125648,0.1925607,18.743500616156272,3039.1056726884412,0.046255752,60.00308,0.2022946,0.07428934,0.42118606,0.02174817,2.1858552,pop
[161.49902344],-145.92575,62.53524,-23.114868,-18.786009,-14.782013,-28.421488,3.134416,-24.940002,-13.637032,-4.6073895,-24.383533,-15.806172,-17.455078,66.44399,40.59263,42.269184,23.348576,21.29299,15.662553,15.156933,16.320074,15.789028,14.362967,12.998921,10.856328,2639.59187801044,5626.524310510594,0.1070008646962074,0.30440333,0.18294722,0.18105347,0.17896749,0.21002178,0.22001445,0.3262573,0.28781745,0.18073915,0.21542323,0.23531601,0.34427363,21.176545316496153,2753.5605024541996,0.024734732,50.269817,0.17211172,0.0963643,0.48943633,0.0043680263,4.0238466,pop
[112.34714674],-45.064255,69.78576,11.866148,8.177108,12.603081,7.750251,11.3099985,0.25850755,9.65932,2.803888,3.8585238,-0.83530426,2.1194327,59.482147,28.824137,20.103071,18.375334,14.266875,16.101847,11.136587,11.3994875,10.67245,9.2447,8.711114,8.025199,3149.97113080032,7291.955906540247,0.1273552389705882,0.2391501,0.14311434,0.22167633,0.14232607,0.37717533,0.3750964,0.22973964,0.40876397,0.26553053,0.2541677,0.24122204,0.17576665,18.459024869024574,3220.089949254964,0.056945488,70.86336,0.21580054,0.090983115,0.51600504,0.04226255,2.2825832,pop
[103.359375],-44.723248,55.059223,27.137182,19.50298,14.696994,3.2040474,5.509529,1.4237081,4.4969788,1.367907,-1.6663119,-3.5344167,-7.9148335,43.749863,26.195845,20.935965,15.078904,10.796005,12.8188715,9.480421,9.945262,9.272296,7.7115536,8.648558,6.737419,3603.429553551326,7959.451870283475,0.1475599542859907,0.20267026,0.17477994,0.36458528,0.13833775,0.27627715,0.09347309,0.19767417,0.45828435,0.32866937,0.27088013,0.14808056,0.14869693,18.969570431770595,3334.0083043535483,0.06886831,51.558025,0.19408727,0.04728341,0.31963918,0.07104417,2.714105,pop
[99.38401442],-112.395996,59.759735,14.483949,19.190073,15.127423,-3.2115033,6.109609,-6.668194,1.463722,-1.187687,-1.2330449,-0.7587417,1.8843272,70.89735,48.264946,30.28754,16.226229,17.717083,15.87593,14.147208,12.59938,12.687444,11.764972,11.532205,10.01748,3262.336283566903,6827.983712116631,0.1358661474458204,0.24960046,0.23727497,0.30359742,0.12658988,0.18427035,0.12922859,0.1705152,0.32794297,0.40956852,0.426265,0.23384535,0.24275741,19.401941600063196,3046.9965393068346,0.05816165,53.745667,0.17935272,0.097115465,0.41640928,0.016157737,3.5877519,pop
[117.45383523],-81.77599,78.609276,-17.260933,24.511774,8.410555,2.1446183,5.520015,1.9346675,8.799277,-0.12229679,0.49543986,4.6422744,2.3893166,84.58857,41.179413,33.06412,17.362541,16.45652,14.083282,14.917072,10.743087,11.123784,9.958933,8.384026,8.022702,2516.4589514571976,5087.48590333543,0.1220960115131579,0.19037797,0.19703895,0.28589714,0.20392822,0.24937755,0.23413865,0.36209574,0.5325057,0.28036103,0.25170437,0.18039691,0.18240972,18.31626175370352,2465.640306694536,0.05369799,55.05527,0.19525385,0.06699531,0.38298094,0.011069728,2.7424648,pop
[117.45383523],-8.406137,42.004875,8.2976465,17.972023,14.039091,7.345697,5.7253203,-1.8997345,4.6036773,2.0709262,-1.0726748,-0.66318256,-2.4345152,55.24053,21.486536,24.456013,18.168732,14.95522,15.054895,12.853076,10.243962,10.028859,8.30354,8.096948,8.040436,3696.287748409418,7871.152404218266,0.1668300569611068,0.2994059,0.36112952,0.19508569,0.22394171,0.24345015,0.28301114,0.3573569,0.25442314,0.24752577,0.22763571,0.25487855,0.31049728,17.390460342887877,3246.71775600717,0.098876305,102.04544,0.26530832,0.09270406,0.49206048,0.026210338,1.8515674,pop
[117.45383523],-72.17291,81.3121,16.72972,8.680574,14.163569,-1.0486612,12.839069,-0.5343491,3.1377692,3.1529665,-3.4740796,-1.1388,-0.68516254,73.683945,32.998318,31.827282,20.118612,15.755048,16.263868,14.887231,12.651491,11.466231,11.082728,10.956468,8.696067,2838.02107377062,6485.7024485112715,0.1221802891592492,0.3008656,0.28471074,0.24630281,0.2898255,0.30901614,0.35016388,0.25674728,0.2717035,0.31960508,0.21911576,0.23288108,0.19273882,18.93945128197087,3045.7558870993503,0.044316936,60.616005,0.20336604,0.07455644,0.41627127,0.023852462,2.1975505,pop
[103.359375],-39.98735,35.58321,8.9385,15.082217,15.206814,10.572661,21.824984,10.004446,13.9735,16.55746,1.4647634,3.2635627,0.06211206,61.872047,24.107876,22.37133,20.55559,16.249353,16.744396,13.4291315,12.522894,10.191015,10.014579,10.588908,8.729899,3662.9266594641513,7776.786308170472,0.1560073710816563,0.05384751,0.19839846,0.28867847,0.41393363,0.38815725,0.34868857,0.36183003,0.33400607,0.26892123,0.21110623,0.08430847,0.06895175,17.40953202699454,3276.4112530558,0.07508089,159.84857,0.32143492,0.14283347,0.6496607,0.027954035,2.0212247,pop
[89.10290948],-80.39633,35.962517,20.407265,26.376535,17.379705,4.580236,13.489165,3.6187563,7.324075,5.479913,3.9538548,5.3136964,3.5346324,77.747,41.019833,29.620415,21.165636,15.643431,14.919621,12.681516,11.730044,11.731486,11.86195,10.561568,10.238906,3681.430351016257,7566.579245930486,0.1456242139125386,0.27673653,0.2947281,0.2585451,0.24069653,0.19859149,0.1807228,0.25066727,0.3510148,0.41440892,0.24557596,0.18689884,0.17941909,18.40166656266434,3221.829158023403,0.060769066,100.29864,0.24994287,0.12312224,0.56654704,0.005425732,3.3703465,pop
[92.28515625],-37.071033,68.84185,10.511309,23.959776,15.370536,3.547914,11.677659,2.9124515,2.5459216,4.7503414,-1.5888675,2.5664659,-1.0170678,53.588818,26.49189,21.46387,14.107497,11.666364,12.463334,12.363826,9.904221,9.269107,10.873973,7.221292,7.3515344,3002.6169823427717,6445.919355740857,0.1437478080253482,0.21798977,0.36667234,0.22252099,0.26451102,0.3357729,0.21157522,0.29219678,0.20304127,0.29714975,0.31571096,0.21971083,0.24921009,17.872397937563477,2972.7827670259026,0.059814915,73.811584,0.22344245,0.08487153,0.4400217,0.027324202,2.6016755,pop
[103.359375],-36.629185,73.09261,39.12304,20.328524,12.4935465,2.151913,11.737693,-2.4324148,6.6467233,3.182791,-5.380571,-3.149369,-5.7750807,56.409737,29.320135,22.160992,18.22974,13.007394,13.456992,11.030019,11.196685,11.270935,8.7911825,9.318605,8.800878,3046.1865869262933,7384.438680642898,0.1063935365470201,0.2677476,0.23136415,0.35579324,0.22019623,0.28123054,0.24880193,0.2177921,0.36715436,0.3070045,0.34691522,0.1551378,0.13495512,18.73183687818267,3306.415151404711,0.03712655,131.76137,0.3037274,0.09865164,0.5700563,0.09402363,2.9562962,pop
[143.5546875],-137.73312,100.24318,14.383044,15.403811,2.3205366,-1.0818114,-2.1069715,-1.687085,-5.311201,-1.7847022,1.7484086,-6.1835394,-3.0364275,62.24853,25.013262,20.00915,18.49705,15.152515,11.295534,12.087756,8.916868,11.232407,10.120052,9.705567,8.525162,2246.999866838866,5155.910489581318,0.0860172425261222,0.31585664,0.17791763,0.3102341,0.23564188,0.2602581,0.39767417,0.1961962,0.30663663,0.18977652,0.30398783,0.13786016,0.13995336,18.58551334565671,2684.4523036223895,0.02656249,12.546292,0.09215402,0.03490546,0.19543546,0.02122876,2.9953387,pop
[112.34714674],-44.972015,69.765335,11.851115,8.137467,12.62307,7.7987547,11.307399,0.19175638,9.630409,2.8426685,3.8571951,-0.83266294,2.1378024,59.464615,28.840467,20.17313,18.400345,14.286172,16.131565,11.1421995,11.3238325,10.640457,9.274187,8.699971,8.024009,3151.445800513278,7293.239232113487,0.1275974899622678,0.23798367,0.14243746,0.22006269,0.14152586,0.38031888,0.37061423,0.23430584,0.4089119,0.2637408,0.25481343,0.24016228,0.17864673,18.501843463427953,3220.4070745387885,0.057023052,70.766426,0.2157003,0.09080833,0.50803816,0.042651232,2.2501407,pop
[151.99908088],-42.268806,82.17975,-2.246973,19.916231,13.862176,0.8657801,7.92098,-0.7182553,6.8773565,-1.9071585,-4.6875606,-3.164194,-2.94167,52.3748,29.91365,19.677118,13.866059,10.965287,13.30779,10.476832,9.502274,8.06405,9.043772,7.8336167,7.9021883,2806.4327255297085,6102.421432825803,0.1285483534491099,0.26678935,0.30501205,0.18736227,0.31155458,0.09731696,0.28805894,0.110511854,0.22238195,0.32682723,0.12866226,0.3888759,0.08675037,19.29499322441869,2857.788083353619,0.046319,60.007996,0.19856702,0.083767265,0.41636863,0.046742674,3.4429326,pop
[135.99917763],-50.890957,68.04223,12.082594,36.314426,8.646877,19.502785,10.72235,12.312874,1.6614351,10.164873,4.8397875,1.6969053,2.7312357,47.96619,32.60899,18.941166,17.669764,14.76096,12.01683,9.469845,8.599315,9.005185,8.603513,7.5954165,7.073186,2703.2416682609646,5776.106739339445,0.1032971833881579,0.23560917,0.3293329,0.20573935,0.2455207,0.2231528,0.26562548,0.34133917,0.25745207,0.37936708,0.21528816,0.18195541,0.2215387,18.06732081791909,2725.9617319867466,0.037685364,89.90239,0.25419882,0.07047601,0.42182407,0.032135837,2.7629676,pop
[103.359375],-39.691376,33.951675,9.604388,16.657578,14.906162,11.198783,21.502827,9.886202,14.732349,15.628255,2.040395,2.579496,0.35728568,62.874508,24.44598,22.934448,20.488955,15.61129,15.547723,12.896659,12.23798,9.799871,9.295986,9.7112875,8.453937,3672.6739422013616,7783.686266447368,0.1540644501015866,0.050269466,0.19904675,0.28606313,0.41386157,0.3908652,0.3485243,0.36193663,0.33240992,0.270313,0.21162064,0.08412918,0.06812584,17.376706083491804,3279.7424058326787,0.0751332,168.08505,0.3293133,0.14713779,0.6565806,0.025133768,2.0857694,pop
[107.66601562],-30.211868,88.448524,-6.587008,32.785645,8.500259,8.3887005,2.0425203,6.864184,3.5769942,2.7208421,1.2942762,3.2906067,1.5695497,47.893265,22.531298,16.83308,9.824922,7.8514714,7.6338124,8.807304,7.5802712,6.967376,6.775491,6.333984,6.059367,2327.9956325128483,4930.953516532024,0.0954994225280572,0.23863176,0.22930275,0.25567245,0.32150948,0.34740525,0.2465193,0.25755566,0.26481986,0.30969143,0.3228502,0.29673898,0.2769442,15.62887946103641,2516.8257860719295,0.040176585,65.852394,0.21555631,0.06711796,0.40890256,0.084432065,1.9701298,pop
[107.66601562],-204.75298,101.60512,26.384224,9.1857195,10.460928,5.1089187,-9.447198,9.308317,-12.491376,-2.4966693,6.212447,-9.488957,-2.5600326,57.08597,28.888464,23.724922,14.020691,18.24578,13.689068,14.809242,11.120048,11.826024,11.005762,11.296095,9.765374,2053.894371276876,4508.014407320288,0.0753657574255031,0.21293035,0.0968657,0.31419924,0.25601938,0.0718556,0.32375714,0.065096945,0.22236888,0.18769142,0.30231065,0.4140885,0.12640019,21.729428150842487,2559.593930825625,0.009269531,10.5650835,0.08329674,0.0351989,0.21400896,0.024011057,6.3849597,pop
[103.359375],-56.091187,36.468166,11.945319,-6.4417524,3.7781622,5.284157,3.3947845,4.2650976,7.9939175,5.864428,1.5971135,4.8613906,0.49247724,70.64935,34.001022,25.290115,21.99197,19.625858,17.512375,12.962965,14.755697,11.85797,12.538739,10.568185,10.344464,3940.349920891445,8259.450056235488,0.1673988365905572,0.20379016,0.20382246,0.15464641,0.1886283,0.19797046,0.26334056,0.300301,0.4196174,0.5280794,0.21827653,0.23483571,0.22551021,17.44941299024766,3361.504206090715,0.08923025,96.9386,0.24087685,0.13041553,0.5481481,0.014406969,2.5107827,pop
[129.19921875],-62.043816,64.239815,29.874727,23.24483,16.247187,7.4384794,8.871021,6.4075446,7.3948216,3.0163872,1.487842,2.9757106,1.8600916,50.00824,21.058607,13.784273,10.125138,10.052917,10.171747,7.780624,8.177472,7.2818856,7.9664803,6.407523,6.270002,3168.377135867868,7555.42098006966,0.1003391513883514,0.23768342,0.19820133,0.18432328,0.21194963,0.259848,0.2434826,0.31976438,0.23024048,0.27253717,0.3378452,0.3005965,0.38985753,17.26282847545774,3341.5360777099304,0.044055134,65.281044,0.20798877,0.0852514,0.49073204,0.028214484,2.9278965,pop
[92.28515625],-59.09869,60.998287,27.75064,23.867935,12.298356,7.3722224,12.321168,7.1516914,13.415489,2.485732,-1.9674118,-2.4141188,-4.5195565,58.972076,30.391306,24.983076,18.907248,13.260621,12.960728,10.157805,11.357309,9.142634,8.392098,8.795139,8.036196,3126.3938966039664,6931.116421820579,0.1053455459075077,0.20062062,0.14456321,0.24463929,0.27007064,0.16769575,0.3747817,0.18723702,0.24939655,0.18418862,0.15949674,0.28587848,0.10859226,19.93813543775301,3162.6817626437364,0.03799283,87.82719,0.25115368,0.06999668,0.5012079,0.030893777,4.898252,pop
[99.38401442],-125.53952,51.196957,38.517105,14.491696,16.232538,4.6429577,12.308261,1.1730316,1.7245497,9.770825,-2.822416,2.07893,0.8530097,73.49762,34.00556,33.58128,22.16994,16.512142,14.833392,14.79433,13.25966,9.407231,10.808727,9.272698,9.1399555,3510.042356894514,7587.437453137094,0.1372482252563854,0.1569278,0.14280792,0.2197595,0.07244939,0.09182394,0.08257514,0.28690556,0.50410014,0.45251143,0.38436,0.21990514,0.16379389,17.52094390533833,3310.2784279907473,0.06364604,79.20734,0.20417361,0.1400683,0.5434464,0.007865479,4.28632,pop
[123.046875],-104.47532,86.85541,28.76275,26.635527,8.927457,5.6745653,7.759279,0.46634582,6.630064,6.5633125,0.37748337,2.148852,-0.019938136,45.6757,22.556292,18.750906,16.74128,15.404426,12.39587,9.851664,9.821133,8.800314,9.934541,9.304468,8.152049,2489.577623717522,5977.07219079552,0.0842957865712074,0.24545321,0.28804067,0.22564822,0.3664164,0.21262613,0.29273915,0.19463077,0.275418,0.25911725,0.17191325,0.35283902,0.18357272,19.07196604225044,2941.99075457532,0.022949934,28.967136,0.14298287,0.04445537,0.27364564,0.052412573,3.405349,pop
[129.19921875],-46.703014,55.877514,26.12021,16.543205,7.104527,-3.326687,9.256009,-0.8715933,8.313573,7.1480994,-0.5387219,1.7517585,-1.8377473,66.27015,30.757109,23.699429,15.671184,14.587162,18.108234,13.761619,10.253114,10.935881,11.248845,11.077548,9.048454,3498.3579746722603,7664.611986473249,0.1360222311580882,0.3273325,0.1967337,0.20524319,0.33925816,0.3858482,0.3067861,0.314138,0.33579516,0.18825148,0.071401924,0.079674326,0.14288795,18.44245644767305,3295.5183653344498,0.06357305,116.36777,0.27360487,0.12332197,0.6203981,0.025346681,2.9184675,pop
[129.19921875],-76.91657,113.29569,-6.219377,19.94625,15.115961,-3.289381,4.7895107,1.0169308,2.2929256,-0.0114684915,-3.7627332,4.241214,2.2863302,75.98616,21.143747,19.955605,11.483432,9.999189,11.982426,8.754664,7.614222,7.366936,7.419275,6.6786933,8.22682,1962.259860440553,3821.2268935637576,0.0958112120259288,0.22511159,0.16894,0.33508033,0.35428694,0.21341565,0.26804617,0.1453257,0.21603607,0.09945757,0.24692297,0.3632274,0.13468541,20.27700597946704,2325.3182258713837,0.011287737,58.597584,0.19927946,0.075112365,0.45737904,0.028731443,4.8875027,pop
[129.19921875],-29.26039,53.868725,-1.700224,15.506245,1.0880836,0.54396456,4.9021416,-3.2225883,-1.6917722,2.2325523,-7.122959,-5.9894915,-2.9803963,56.4733,37.64722,22.533566,20.71809,21.060781,18.693556,12.9290695,11.189687,11.384503,12.04482,9.212842,9.378534,3262.9124447410586,6714.734396919746,0.1550565075948142,0.21467064,0.31865922,0.45603457,0.29143763,0.25644755,0.22121982,0.3232448,0.21614167,0.21084785,0.2778003,0.1955693,0.22316185,17.548042028850315,2930.999781412338,0.07289943,95.536415,0.24570654,0.11650278,0.63383406,0.0507155,1.6051816,pop
[117.45383523],-111.61652,85.579094,3.5153575,16.35747,2.2059443,5.980132,-5.045757,-3.962524,-0.096168354,1.5746028,-5.793351,-5.0871906,-0.2080284,69.69514,27.927258,17.369762,16.952892,15.479386,11.138311,12.577306,9.404693,10.928712,9.587991,9.923794,8.10461,2518.6680120349943,5496.225098412104,0.1001433853763544,0.26142544,0.12352743,0.16175313,0.19676365,0.23700641,0.41904065,0.28382036,0.36372343,0.28238657,0.21278608,0.24728999,0.16447993,18.080907217976428,2683.946956917925,0.034119833,30.873566,0.13348538,0.07795899,0.37104097,0.015648589,3.8488758,pop
[112.34714674],-52.537975,37.496025,14.12139,18.180311,16.782768,5.9580927,6.4324026,2.7082067,-0.44743854,3.2196102,-3.9284554,1.5937504,0.29058224,52.113518,27.876596,21.777367,15.007812,12.426167,14.026538,11.502769,10.845087,10.278705,9.958033,9.892775,9.302772,3889.787116785757,8057.209612489116,0.1910423066224845,0.21159348,0.2596196,0.3484335,0.3811173,0.42017508,0.25792038,0.18822363,0.2232333,0.19805065,0.21176413,0.15600948,0.20167017,16.948179983838468,3271.6627619560186,0.11164487,57.419395,0.19137336,0.088422254,0.374407,0.028535027,1.8241715,pop
[89.10290948],-77.94189,32.364956,20.077257,27.633484,16.262774,5.319164,13.481539,3.5032268,7.344144,5.271802,4.001198,5.271229,3.752625,78.43608,41.63388,29.151978,20.476807,14.894385,14.548465,12.292783,11.319461,11.440562,11.940818,10.5460615,10.206476,3727.2488351836582,7633.178843211833,0.1447874842782507,0.27680737,0.29457772,0.2580312,0.24276355,0.1977489,0.178603,0.24997982,0.35173956,0.41628867,0.24497601,0.18609938,0.18026936,18.279127086049986,3223.867461789819,0.06671434,101.636566,0.25179002,0.12356319,0.5710368,0.0053592734,3.505619,pop
[99.38401442],-87.723495,64.30925,-12.976586,16.032646,0.486166,0.40709475,4.431545,-2.7237475,-0.3093249,-0.04974521,-5.929299,-4.269969,-3.5097017,73.62454,45.215347,26.98734,20.178562,15.879156,13.491314,11.717215,11.607643,10.389351,10.024212,9.23943,8.928796,2940.0005210928985,5750.6902263629545,0.1457542206849845,0.33491957,0.43794218,0.23035201,0.15482675,0.16497909,0.1228731,0.21287851,0.1357747,0.29403204,0.3357398,0.29586557,0.35016003,18.583728038111182,2629.4641540033667,0.060957942,44.449,0.16742225,0.07983135,0.3646835,0.0113639785,2.4681792,pop
[123.046875],-91.85374,56.674156,13.763752,15.050706,0.9011203,-4.0791926,-0.22235458,0.56391364,-4.6007695,-2.6161902,-2.761266,-3.0964155,1.7973816,98.3237,27.328682,28.385094,20.068846,15.898468,15.6859,13.111121,11.010968,10.935925,10.175645,9.514545,9.121894,3142.2532583222696,6825.458727384868,0.1364439973152089,0.3308705,0.27922553,0.3031593,0.17607497,0.17973867,0.23433895,0.20524184,0.29158106,0.19752692,0.36205417,0.30218238,0.24657537,17.306549832774625,3001.708558953997,0.07801129,52.565483,0.1678202,0.11190055,0.49362582,0.014286501,3.429896,pop
[129.19921875],-88.45125,34.33366,-11.282462,2.200408,-4.8584256,-6.127731,0.33107784,2.4401875,-8.17747,5.6359863,-9.394409,-7.359539,-3.9459164,96.30784,38.482986,28.93632,18.822306,13.948355,20.023,14.026769,10.586729,16.909876,11.786229,12.829052,10.5904045,3647.8594016331967,7112.756990131579,0.205950001814048,0.24916904,0.15721034,0.15037014,0.19096634,0.17680015,0.17487726,0.1432013,0.2704986,0.3924846,0.40247914,0.39126194,0.28204113,18.383858277760886,2886.6604007045057,0.06888793,52.80906,0.16902655,0.11092298,0.56914055,0.006929608,2.022568,pop
[117.45383523],9.675074,88.82607,-20.293682,5.1013055,-2.917802,-0.18818103,0.327482,1.604321,-2.2592056,-0.94065106,-6.2122498,-2.9767892,-1.8151839,46.418457,28.384329,17.13142,13.709639,10.917519,9.436494,9.818374,7.884112,7.231014,8.026523,7.281337,6.8180957,2569.255822724336,5351.900971120356,0.1316564223345588,0.2647764,0.30068454,0.25270018,0.2756207,0.26820117,0.2555404,0.3188001,0.26354554,0.31823054,0.28825256,0.30076146,0.2832912,16.214630666579218,2559.52936247521,0.06436433,77.308846,0.23445223,0.0697762,0.41472092,0.042690393,1.5177382,pop
[80.74951172],-63.635056,79.04566,42.744022,16.095537,15.26836,10.789148,13.3115835,3.685729,4.9283266,10.677057,-0.01267207,3.4803085,3.4220939,60.386864,28.750809,25.028656,14.535032,13.182616,12.191261,11.272436,9.856543,10.003786,10.398938,8.929573,9.131061,2844.070407885239,6839.566975407556,0.0997465623790634,0.19473323,0.13438801,0.30299473,0.21871202,0.24565004,0.31951937,0.262283,0.26830488,0.27020076,0.31517434,0.2058723,0.17662868,19.362300685305016,3219.148147976031,0.03141657,85.062225,0.24325013,0.081651755,0.49736592,0.03419631,3.222317,pop
[78.30255682],-119.34646,85.94366,33.886936,9.992517,17.70141,0.51905245,9.565488,-5.299009,4.170094,8.122251,-7.9776335,1.5659164,-2.9331827,67.55061,26.239353,21.38457,13.475892,11.026413,14.622502,11.424296,13.402919,9.898433,9.89308,10.140719,8.330488,2765.6481348893653,6873.341771175987,0.0960149144978715,0.13197555,0.23914285,0.118894964,0.17228426,0.2470963,0.10724533,0.3598794,0.31609738,0.33056608,0.2937684,0.13760076,0.26895297,19.09199882756168,3222.6973193873114,0.030059597,27.929573,0.13814604,0.0503288,0.33116317,0.021584895,3.5909986,pop
